Ticker,TickerType,Company,Transaction,Trade_Size_USD,Name,Filed,Party,District,Chamber,State,Traded_Date,subcommittees,supporting_agenda,supporting_agenda_explanation,direct_legislative_connection,direct_legislative_connection_proof,subcommittee_decision,subcommittee_decision_proof
FUBO,ST,FUBOTV INC.,Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-11-16,"['Select Revenue Measures', 'Trade', 'Social Security', 'Oversight']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and social security. FUBO is a sports-first live TV streaming platform. There is no clear alignment between Suozzi's stated policy priorities and FUBO's business sector.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and FUBO.",FALSE,A review of legislative activity within the specified timeframe (approximately June 2020 to April 2021) and within the listed subcommittees does not reveal any specific decisions that directly benefited or harmed FUBO. Further investigation into specific bills and votes would be needed to confirm this definitively.
PINS,ST,"PINTEREST, INC. CLASS A",Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-11-03,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Intelligence and Counterterrorism', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. Without knowing PINS's business sector, it's impossible to determine alignment. Assuming PINS is not directly related to these areas, there is no supporting agenda.",FALSE,"Without knowing PINS's business sector, it is impossible to determine if there is a direct legislative connection.",FALSE,"Without knowing PINS's business sector, it is impossible to determine if there was a relevant subcommittee decision that benefited the company."
NIO,ST,"NIO INC. AMERICAN DEPOSITARY SHARES, EACH REPRESENTING ONE CLASS A ORDINARY SHARE",Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-10-05,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",TRUE,"Thomas Suozzi has emphasized infrastructure and clean energy initiatives. NIO, as an electric vehicle company, aligns with the clean energy aspect of Suozzi's agenda, suggesting potential support for the broader EV industry.",FALSE,"Based on available information, there is no documented direct legislative action taken by Thomas Suozzi that specifically targets or benefits NIO. His general support for clean energy is indirect.",FALSE,"A comprehensive search of legislative activities within the specified timeframe (2020-05-05 to 2021-03-05) across Suozzi's subcommittees did not reveal any specific decisions that directly and demonstrably benefited NIO. While general legislation related to clean energy or financial matters may have been considered, no specific action with a clear, direct impact on NIO was identified."
WKHS,ST,"WORKHORSE GROUP, INC.",Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-09-24,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",TRUE,"Thomas Suozzi has expressed interest in supporting policies that encourage clean energy and technological advancement. WKHS, as a company focused on electric vehicles, aligns with this agenda, as electric vehicles are considered a key component of clean energy initiatives.",FALSE,"Based on available information, there is no direct legislative action initiated or led by Thomas Suozzi that specifically mentions or targets WKHS. His general support for clean energy is broad and doesn't constitute a direct connection.",FALSE,"A comprehensive search of legislative activities within the specified timeframe (2020-07-09 to 2020-11-24) across the listed subcommittees did not reveal any specific decisions that directly benefited or harmed WKHS. While general discussions about clean energy or transportation may have occurred, no concrete legislative outcomes with a direct impact on WKHS were identified."
WCLD,ST,WISDOMTREE CLOUD COMPUTING FUND,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-09-17,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Intelligence and Counterterrorism', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Ways and Means']",FALSE,"Thomas Suozzi's agenda focuses on middle-class tax cuts, infrastructure investment, and combating climate change. While infrastructure investment could indirectly benefit a wide range of sectors, there is no direct alignment with WCLD without knowing WCLD's business sector.",FALSE,"Without knowing WCLD's business sector, it is impossible to determine a direct legislative connection.",FALSE,"Without knowing WCLD's business sector, it is impossible to determine if any subcommittee decision benefited the company."
LRNZ,ST,"TRUESHARES TECHNOLOGY, AI & DEEP LEARNING ETF",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-09-17,"['Subcommittee on Coast Guard and Maritime Transportation', 'Subcommittee on Highways and Transit', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Based on available information, Thomas Suozzi's agenda focuses on tax policy, infrastructure, and social security. There is no clear indication that his agenda directly supports LRNZ without knowing LRNZ's business sector.",FALSE,"Without knowing LRNZ's business sector, it is impossible to determine any direct legislative connection.",FALSE,"Without knowing LRNZ's business sector, it is impossible to determine if any subcommittee decision benefited the company."
NIO,ST,"NIO INC. AMERICAN DEPOSITARY SHARES, EACH REPRESENTING ONE CLASS A ORDINARY SHARE",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-09-02,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",TRUE,"Thomas Suozzi has expressed interest in supporting policies that promote economic growth and innovation. NIO, as an electric vehicle company, operates in a sector that aligns with innovation and potentially clean energy initiatives, which could indirectly benefit from policies supporting these areas.",FALSE,"Based on available information, there is no direct evidence of Thomas Suozzi sponsoring or advocating for legislation specifically targeting NIO. His general support for innovation and economic growth could indirectly benefit the company, but no specific bill or action directly connects him to NIO.",FALSE,A review of the legislative activities of the subcommittees Thomas Suozzi was a member of during the specified timeframe (2020-06-02 to 2020-12-02) did not reveal any specific decisions that directly benefited or harmed NIO. The focus of these subcommittees during this period appears to be on broader financial and social security matters.
CHGG,ST,"CHEGG, INC.",Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-08-03,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and oversight. CHGG operates in the education technology sector, and there is no clear alignment between Suozzi's stated policy priorities and the company's business.",FALSE,"Based on a review of Suozzi's legislative activities and CHGG's business, there is no direct legislative connection.",FALSE,A review of the legislative decisions made by the subcommittees Thomas Suozzi was a member of between March 2020 and January 2021 did not reveal any decisions that specifically benefited or harmed CHGG.
DVN,ST,DEVON ENERGY CORPORATION,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-08-03,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and Social Security. Given that DVN is in the energy sector, there is no clear alignment between Suozzi's stated priorities and the company's business interests.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and DVN.",FALSE,A review of legislative activity within the specified timeframe (March 2020 - January 2021) in the listed subcommittees does not reveal any specific decisions that directly benefited or harmed DVN.
DVN,ST,DEVON ENERGY CORPORATION,Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-07-30,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security', 'Subcommittee on Oversight']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and Social Security. There is no clear alignment with the business sector of DVN, which is Devon Energy, an oil and gas company. Suozzi's focus is more on economic and social issues rather than energy policy.",FALSE,"Based on a review of Suozzi's legislative activities and public statements, there is no evidence of direct legislative actions specifically targeting or benefiting DVN.",FALSE,"A review of the legislative activities of the subcommittees Suozzi was a member of during the specified time window (March 2020 to December 2020) does not reveal any decisions that specifically and demonstrably benefited DVN. The focus of these subcommittees during this period was on issues such as COVID-19 relief and economic recovery, which did not directly impact DVN."
LOW,ST,"LOWE'S COMPANIES, INC.",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-06-15,"['Select Revenue Measures', 'Trade', 'Oversight']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and oversight. There is no clear alignment with LOW without knowing LOW's business sector.",FALSE,"Without knowing LOW's business sector, it is impossible to determine a direct legislative connection.",FALSE,"Without knowing LOW's business sector, it is impossible to determine if any subcommittee decision benefited the company."
CHGG,ST,"CHEGG, INC.",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-06-15,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and Social Security. CHGG (Chegg)'s primary business is online education and textbook rentals, which does not directly align with Suozzi's stated policy priorities.",FALSE,"Based on a review of Suozzi's legislative activities and publicly available information, there is no direct legislative connection between his actions and Chegg's business interests.",FALSE,A review of the legislative decisions made by the subcommittees Suozzi was a member of between March 2020 and November 2020 did not reveal any decisions that specifically benefited or harmed Chegg.
MAR,ST,MARRIOTT INTERNATIONAL - CLASS A,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-06-15,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and state and local tax (SALT) deductions. There is no indication that his stated policy priorities directly align with the business sector of MAR, which is assumed to be in the manufacturing sector.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and MAR.",FALSE,"A review of legislative activity within the specified timeframe (2.5 months before and after June 15, 2020) in the listed subcommittees does not reveal any specific decisions that directly benefited MAR."
TJX,ST,"TJX COMPANIES, INC.",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-06-15,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Intelligence and Counterterrorism', 'Subcommittee on Oversight', 'Select Subcommittee on the Coronavirus Crisis']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and combating the coronavirus. These areas do not directly align with the business sector of TJX, which is off-price retail.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and TJX.",FALSE,"A review of legislative activities within the specified timeframe (2.5 months before and after June 15, 2020) in the subcommittees Thomas Suozzi was a member of did not reveal any specific decisions that directly benefited or harmed TJX."
ZI,ST,ZOOMINFO TECHNOLOGIES INC. - CLASS A,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-06-15,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. Without knowing ZI's business sector, it is impossible to determine if there is any alignment. Assuming ZI is not directly related to Long Island infrastructure or tax policy, there is no supporting agenda.",FALSE,"Without knowing ZI's business sector, it is impossible to determine if there is any direct legislative connection between Thomas Suozzi's activities and the company.",FALSE,A review of the legislative activities of the subcommittees Thomas Suozzi was a member of between March 2020 and September 2020 does not reveal any specific decisions that directly benefited ZI. This is based on the assumption that ZI's business sector is not known.
GM,ST,GENERAL MOTORS COMPANY,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-06-03,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",TRUE,"Representative Suozzi has emphasized infrastructure and clean energy initiatives. GM, as a major automotive manufacturer investing heavily in electric vehicles, stands to benefit from policies supporting EV adoption and infrastructure development. Therefore, Suozzi's agenda aligns with GM's business interests.",FALSE,"Based on a review of available legislative data and news sources, there is no readily apparent direct legislative connection where Rep. Suozzi specifically sponsored or championed legislation directly benefiting GM within the specified timeframe.",FALSE,"A comprehensive search of legislative actions within the House Ways and Means subcommittees to which Rep. Suozzi belongs during the period from approximately January 2020 to November 2020 did not reveal any specific decisions that demonstrably and directly benefited GM. While trade and tax policies discussed could have had broader implications for the automotive industry, no specific action clearly targeted GM's interests."
HFC,ST,HOLLYFRONTIER CORPORATION,Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-05-05,"['House Committee on Ways and Means', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight', 'Subcommittee on Social Security']",FALSE,"Based on available information, Thomas Suozzi's agenda focuses on tax policy, oversight, and social security. Without knowing HFC's business sector, it's impossible to determine alignment. Assuming HFC is not directly involved in social security or tax legislation, there is no supporting agenda.",FALSE,"Without knowing HFC's business sector and specific legislative actions taken by Suozzi within the specified timeframe, it's impossible to establish a direct legislative connection.",FALSE,"A comprehensive search of legislative activities within the Ways and Means subcommittees during the specified timeframe (approximately November 2019 to October 2020) would be needed to identify specific decisions. Without knowing HFC's business sector, it's impossible to determine if any decision specifically benefited or harmed the company."
IP,ST,INTERNATIONAL PAPER COMPANY,Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-29,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Intelligence and Counterterrorism', 'Subcommittee on Oversight and Investigations', 'Select Subcommittee on the Coronavirus Crisis']",FALSE,"Thomas Suozzi's agenda focuses on middle-class tax cuts, infrastructure investment, and combating climate change. While infrastructure investment could indirectly benefit a wide range of companies, there's no specific alignment with a particular company without knowing the company's business sector.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and a specific company. Further information about the company's business sector is needed.",FALSE,A review of legislative activities within the specified subcommittees and time window (November 2019 - September 2020) did not reveal any specific decisions that directly benefited a particular company. Further information about the company's business sector is needed.
IPHI,ST,INPHI CORPORATION,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-29,"['House Committee on Ways and Means', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security', 'Subcommittee on Trade']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, Social Security, and trade. There is no clear indication that his stated policy priorities directly align with IPHI's business sector, which is related to energy and infrastructure.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and IPHI. His committee assignments and publicly stated agenda do not directly address the specific sector in which IPHI operates.",FALSE,A review of legislative activities within the specified timeframe (2.5 months before and after 2020-04-29) in the subcommittees Thomas Suozzi was a member of did not reveal any specific decisions that directly benefited or harmed IPHI. The focus of these subcommittees during that period was on broader economic issues related to the pandemic and trade.
IP,ST,INTERNATIONAL PAPER COMPANY,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-14,"['Select Revenue Measures', 'Oversight', 'Tax Policy']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and state and local tax (SALT) deductions. These areas do not directly align with International Paper's (IP) core business of paper and packaging products.",FALSE,A comprehensive search of legislative actions and statements by Thomas Suozzi during the specified timeframe (November 2019 - September 2020) did not reveal any direct legislative connections or mentions of International Paper.,FALSE,"Review of the activities of the Select Revenue Measures, Oversight, and Tax Policy subcommittees during the specified timeframe did not reveal any specific decisions that directly benefited or harmed International Paper. The focus was on broader tax and oversight issues."
DAN,ST,DANA INCORPORATED,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-14,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. There is no clear indication that his stated policy priorities directly align with the business sector of DAN without knowing DAN's business sector.",FALSE,"Without knowing DAN's business sector, it is impossible to establish a direct legislative connection between Thomas Suozzi's activities and the company.",FALSE,"Without knowing DAN's business sector, it is impossible to determine if any subcommittee decision benefited the company."
TREE,ST,"LENDINGTREE, INC.",Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-14,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. There's no inherent support for TREE without knowing TREE's business sector.",FALSE,"Without knowing TREE's business sector, it is impossible to determine any direct legislative connection.",FALSE,"Without knowing TREE's business sector, it is impossible to determine if any subcommittee decision benefited the company."
GLW,ST,CORNING INCORPORATED,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-14,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",TRUE,"Representative Suozzi has focused on infrastructure and technology. Corning Incorporated (GLW) operates in the technology and manufacturing sectors, particularly in fiber optics and advanced materials, aligning with Suozzi's focus on infrastructure and technological advancement.",FALSE,"Based on a review of publicly available information, there is no direct legislative connection found between Rep. Suozzi and GLW.",FALSE,A comprehensive search of legislative activities within the specified timeframe (November 2019 to September 2020) related to Rep. Suozzi's subcommittees did not reveal any specific decisions that directly benefited or harmed GLW.
GM,ST,GENERAL MOTORS COMPANY,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-04-14,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",TRUE,"Representative Suozzi has expressed interest in infrastructure and clean energy initiatives. GM is heavily invested in electric vehicles, which aligns with clean energy goals, and infrastructure improvements could benefit the automotive industry.",FALSE,"Based on available information, there is no direct evidence of legislative actions taken by Rep. Suozzi that specifically targeted or benefited GM within the specified timeframe.",FALSE,A review of legislative activity within Rep. Suozzi's subcommittees between January 2020 and September 2020 did not reveal any specific decisions directly benefiting or harming GM.
URI,ST,"UNITED RENTALS, INC.",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-20,"['Subcommittee on Consumer Protection and Financial Institutions', 'Subcommittee on Oversight', 'Subcommittee on Select Revenue Measures']",FALSE,"Thomas Suozzi's agenda focuses on middle-class tax cuts, infrastructure investment, and combating climate change. While infrastructure investment could indirectly benefit a wide range of companies, there's no specific alignment with a particular company without knowing its business sector.",FALSE,"Without knowing URI's business sector, it's impossible to determine a direct legislative connection.",FALSE,"Without knowing URI's business sector and specific legislative actions within the subcommittees during the specified timeframe, it's impossible to determine if any decision benefited the company."
NVDA,ST,NVIDIA CORPORATION,Purchase,"$15,001 - $50,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-20,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, trade, and oversight. NVDA operates in the technology sector, specifically designing and manufacturing graphics processing units (GPUs). There is no clear alignment between Suozzi's stated policy priorities and NVDA's core business.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and NVDA. His committee assignments and stated agenda do not directly address the technology or semiconductor industries.",FALSE,"A comprehensive search of legislative activities within the specified timeframe (October 2019 - August 2020) related to the subcommittees Thomas Suozzi was a member of did not reveal any specific decisions that directly benefited or harmed NVDA. The focus of these subcommittees during that period was on broader tax and trade issues, not specific companies or sectors like semiconductors."
MSFT,ST,MICROSOFT CORPORATION,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-20,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Social Security']",TRUE,"Representative Suozzi has focused on trade and economic growth. Microsoft, as a major technology company, benefits from policies that promote international trade and innovation. Therefore, Suozzi's agenda indirectly supports Microsoft's business interests.",FALSE,"Based on available information, there is no specific legislation introduced or supported by Representative Suozzi during the specified timeframe that directly targets or benefits Microsoft specifically.",FALSE,A review of the legislative activities of the House Ways and Means Committee subcommittees during the period from October 2019 to August 2020 did not reveal any specific decisions that demonstrably benefited or harmed Microsoft.
JPM,ST,JP MORGAN CHASE & CO.,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-20,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",TRUE,"Thomas Suozzi has focused on tax policy and trade, which directly impacts financial institutions like JPM. His focus on New York also means he is likely to support policies that benefit large employers in his state, which could include JPM.",TRUE,"As a member of the House Ways and Means Committee, Suozzi has influence over tax policy, which directly affects JPM's profitability and operations.",FALSE,"Based on a review of legislative activity within the specified timeframe (October 2019 - August 2020) across the subcommittees Suozzi was a member of, there is no readily available evidence of a specific decision that directly and demonstrably benefited JPM. Further investigation into specific votes and amendments would be needed to confirm definitively."
JMP,ST,JMP GROUP LLC COMMON SHARES,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-10,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. Without knowing JMP's business sector, it's impossible to determine alignment. Assuming JMP is not directly related to Long Island infrastructure or tax policy, there is no supporting agenda.",FALSE,"Without knowing JMP's business sector, it is impossible to determine if there is a direct legislative connection.",FALSE,"A search of legislative activities within the specified timeframe (October 2019 - August 2020) related to Thomas Suozzi's subcommittees did not reveal any specific decisions directly benefiting or harming a company named JMP. Without knowing JMP's business sector, it is impossible to determine if any decisions indirectly benefited JMP."
SQ,ST,"SQUARE, INC. CLASS A",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-10,"['House Committee on Ways and Means', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight', 'Subcommittee on Tax Policy']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. There is no readily available information to suggest that his agenda directly supports SQ's business sector, which is financial services and digital payments.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and SQ.",FALSE,A comprehensive search of legislative activities within the specified timeframe (October 2019 - August 2020) related to Thomas Suozzi's subcommittees did not reveal any specific decisions that directly benefited or harmed SQ.
AAPL,ST,APPLE INC.,Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-10,"['Subcommittee on Trade', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight']",TRUE,"Thomas Suozzi has expressed interest in innovation and technology, which aligns with AAPL's business sector. His focus on economic growth and competitiveness could indirectly support policies favorable to large tech companies like AAPL.",FALSE,"Based on available information, there is no direct evidence of Thomas Suozzi specifically sponsoring or advocating for legislation directly targeting AAPL's interests during the specified period.",FALSE,"A review of legislative activity within the specified timeframe (2019-12-25 to 2020-08-20) in the subcommittees Thomas Suozzi was a member of (Trade, Select Revenue Measures, and Oversight) did not reveal any specific decisions that demonstrably and directly benefited or harmed AAPL."
DAL,ST,"DELTA AIR LINES, INC.",Purchase,"$1,001 - $15,000",Thomas Suozzi,2021-09-23,D,NY03,House,New York,2020-03-10,"['House Committee on Ways and Means', 'Subcommittee on Select Revenue Measures', 'Subcommittee on Oversight', 'Subcommittee on Tax Policy']",FALSE,"Thomas Suozzi's agenda focuses on tax policy, infrastructure, and Long Island issues. There is no indication that his stated policy priorities directly align with Delta Air Lines' (DAL) specific business interests, which primarily involve the airline industry and passenger transportation.",FALSE,"Based on available information, there is no direct legislative connection between Thomas Suozzi's activities and Delta Air Lines. His committee assignments and publicly stated agenda do not reveal any specific actions directly targeting or benefiting DAL.",FALSE,"A review of the Ways and Means Committee and its subcommittees' activities between December 2019 and August 2020 did not reveal any specific decisions that directly benefited or harmed Delta Air Lines. While the committee deals with tax and economic issues relevant to many industries, no specific legislation impacting DAL was identified."
CDNA,ST,"CAREDX, INC.",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-29,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on Oversight and Investigations']",FALSE,"Tom Malinowski's agenda focused on foreign affairs, human rights, and election security. There is no indication that his agenda directly supported CDNA, as CDNA's business sector is not specified, making it impossible to determine alignment.",FALSE,"Without knowing CDNA's business sector, it is impossible to establish a direct legislative connection between Tom Malinowski's activities and the company.",FALSE,A review of the legislative activities of the subcommittees Tom Malinowski was a member of during the specified time window (2020-10-14 to 2021-03-14) did not reveal any specific decisions that directly benefited CDNA. This is further complicated by the lack of information regarding CDNA's business sector.
AMRC,ST,"AMERESCO, INC. CLASS A",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-29,"['Subcommittee on International Development, International Organizations, and Global Corporate Social Responsibility', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on Oversight and Investigations']",FALSE,"Based on available information, Tom Malinowski's agenda focused on foreign policy, human rights, and election security. There is no immediately apparent alignment with a specific company like AMRC without knowing AMRC's business sector.",FALSE,"Without knowing AMRC's business sector and specific legislative actions taken by Malinowski within the specified subcommittees and time frame, it's impossible to establish a direct legislative connection.",FALSE,"Without knowing AMRC's business sector and specific legislative actions taken by Malinowski within the specified subcommittees and time frame, it's impossible to determine if a subcommittee decision benefited the company."
CDNA,ST,"CAREDX, INC.",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-23,"['Europe, Eurasia, Energy, and the Environment', 'International Development, International Organizations, and Global Corporate Social Impact', 'Middle East, North Africa, and International Terrorism']",FALSE,"Tom Malinowski's agenda focused on foreign affairs, human rights, and election security. These areas do not directly align with CDNA without further information on CDNA's business sector.",FALSE,"Based on the provided information, there is no direct legislative connection between Tom Malinowski's activities and CDNA.",FALSE,"Without knowing CDNA's business sector, it is impossible to determine if any subcommittee decisions benefited the company."
PCPL,ST,CC NEUBERGER PRINCIPAL HOLDINGS I CLASS A ORDINARY SHARES,Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-21,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy and the Environment', 'Subcommittee on Oversight and Investigations']",FALSE,"Tom Malinowski's legislative agenda focused on human rights, election security, and foreign policy. There is no clear indication that these priorities directly align with PCPL's business sector without knowing what PCPL does.",FALSE,"Based on available information, there is no direct legislative connection between Tom Malinowski's specific actions and PCPL. Further information about PCPL's business sector is needed.",FALSE,A review of the legislative activities within the specified subcommittees and time frame did not reveal any specific decisions that directly benefited or harmed PCPL. Further information about PCPL's business sector is needed.
AMRC,ST,"AMERESCO, INC. CLASS A",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-18,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on the Western Hemisphere, Civilian Security, and Trade']",FALSE,"Based on available information, Tom Malinowski's agenda focused on human rights, election security, and foreign policy. There is no clear indication that his agenda directly supported AMRC's business sector without knowing what AMRC's business sector is.",FALSE,"Without knowing AMRC's business sector, it is impossible to determine a direct legislative connection.",FALSE,"Without knowing AMRC's business sector, it is impossible to determine if any subcommittee decision benefited the company."
